17.64,-4500
17.65,-4500
17.66,-4500
17.67,-4500
17.68,-4500
17.69,-4500
17.7,-4500
17.71,-4500
17.72,-4500
17.73,-4500
17.74,-4500
17.75,-4500
17.76,-4500
17.77,-4500
17.78,-4500
17.79,-4500
17.8,-4500
17.81,-4500
17.82,-4500
17.83,-4500
17.84,-4500
17.85,-4500
17.86,-4500
17.87,-4500
17.88,-4500
17.89,-4500
17.9,-4500
17.91,-4500
17.92,-4500
17.93,-4500
17.94,-4500
17.95,-4500
17.96,-4500
17.97,-4500
17.98,-4500
17.99,-4500
18,-4500
18.01,-4500
18.02,-4500
18.03,-4500
18.04,-4500
18.05,-4500
18.06,-4500
18.07,-4500
18.08,-4500
18.09,-4500
18.1,-4500
18.11,-4500
18.12,-4500
18.13,-4500
18.14,-4500
18.15,-4500
18.16,-4500
18.17,-4500
18.18,-4500
18.19,-4500
18.2,-4500
18.21,-4500
18.22,-4500
18.23,-4500
18.24,-4500
18.25,-4500
18.26,-4500
18.27,-4500
18.28,-4500
18.29,-4500
18.3,-4500
18.31,-4500
18.32,-4500
18.33,-4500
18.34,-4500
18.35,-4500
18.36,-4500
18.37,-4500
18.38,-4500
18.39,-4500
18.4,-4500
18.41,-4500
18.42,-4500
18.43,-4500
18.44,-4500
18.45,-4500
18.46,-4500
18.47,-4500
18.48,-4500
18.49,-4500
18.5,-4500
18.51,-4500
18.52,-4500
18.53,-4500
18.54,-4500
18.55,-4500
18.56,-4500
18.57,-4500
18.58,-4500
18.59,-4500
18.6,-4500
18.61,-4500
18.62,-4500
18.63,-4500
18.64,-4500
18.65,-4500
18.66,-4500
18.67,-4500
18.68,-4500
18.69,-4500
18.7,-4500
18.71,-4500
18.72,-4500
18.73,-4500
18.74,-4500
18.75,-4500
18.76,-4500
18.77,-4500
18.78,-4500
18.79,-4500
18.8,-4500
18.81,-4500
18.82,-4500
18.83,-4500
18.84,-4500
18.85,-4500
18.86,-4500
18.87,-4500
18.88,-4500
18.89,-4500
18.9,-4500
18.91,-4500
18.92,-4500
18.93,-4500
18.94,-4500
18.95,-4500
18.96,-4500
18.97,-4500
18.98,-4500
18.99,-4500
19,-4500
19.01,-4500
19.02,-4500
19.03,-4500
19.04,-4500
19.05,-4500
19.06,-4500
19.07,-4500
19.08,-4500
19.09,-4500
19.1,-4500
19.11,-4500
19.12,-4500
19.13,-4500
19.14,-4500
19.15,-4500
19.16,-4500
19.17,-4500
19.18,-4500
19.19,-4500
19.2,-4500
19.21,-4500
19.22,-4500
19.23,-4500
19.24,-4500
19.25,-4500
19.26,-4500
19.27,-4500
19.28,-4500
19.29,-4500
19.3,-4500
19.31,-4500
19.32,-4500
19.33,-4500
19.34,-4500
19.35,-4500
19.36,-4500
19.37,-4500
19.38,-4500
19.39,-4500
19.4,-4500
19.41,-4500
19.42,-4500
19.43,-4500
19.44,-4500
19.45,-4500
19.46,-4500
19.47,-4500
19.48,-4500
19.49,-4500
19.5,-4500
19.51,-4500
19.52,-4500
19.53,-4500
19.54,-4500
19.55,-4500
19.56,-4500
19.57,-4500
19.58,-4500
19.59,-4500
19.6,-4500
